Model Name,Question,Target Answer,Prompt Style,Full Prompt,Answer
gpt-4-0314,There were 5 roses and 3 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 12 roses and 2 orchids in the vase. How many more roses than orchids are there in the vase now?,10.0,sbs,"Q: There were 5 roses and 3 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 12 roses and 2 orchids in the vase. How many more roses than orchids are there in the vase now?

A: Let's think step by step. First, we need to find out how many more roses Jessica cut from her garden. We know there were 5 roses in the vase initially, and now there are 12 roses. So, Jessica cut 12 - 5 = <<12-5=7>>7 more roses.

Now, let's find out how many more orchids Jessica cut from her garden. We know there were 3 orchids in the vase initially, and now there are 2 orchids. Since the number of orchids decreased, it means Jessica didn't cut any more orchids. So, she cut 0 more orchids.

Now, we need to find out how many more roses than orchids are there in the vase. We know there are 12 roses and 2 orchids in the vase now. So, there are 12 - 2 = <<12-2=10>>10 more roses than orchids in the vase now. Answer: \boxed{10}. Therefore, the answer (arabic numerals) is",10
gpt-4-0314,The Ferris wheel in paradise park has some seats. Each seat can hold 9 people. If 18 people can ride the wheel at the same time How many seats does the Ferris wheel have?,2.0,sbs,"Q: The Ferris wheel in paradise park has some seats. Each seat can hold 9 people. If 18 people can ride the wheel at the same time How many seats does the Ferris wheel have?

A: Let's think step by step. The Ferris wheel can hold 18 people at the same time, and each seat can hold 9 people. To find out how many seats there are, we can divide the total number of people (18) by the number of people per seat (9).

18 people / 9 people per seat = 2 seats

So, the Ferris wheel has 2 seats. Therefore, the answer (arabic numerals) is",2
gpt-4-0314,Dave had some apps on his phone. After deleting 18 of them he had 5 left. How many apps did he have on his phone at the start?,23.0,sbs,"Q: Dave had some apps on his phone. After deleting 18 of them he had 5 left. How many apps did he have on his phone at the start?

A: Let's think step by step. Dave had 5 apps left after deleting 18. So, to find out how many apps he had at the start, we need to add the number of apps he deleted to the number of apps he has now. 

5 (apps left) + 18 (apps deleted) = 23 apps

Dave had 23 apps on his phone at the start. Therefore, the answer (arabic numerals) is",23
gpt-4-0314,There are 14 different movies and 15 different books in the ' crazy silly school ' series. If you read 11 of the books and watched 40 of the movies How many more books than movies are there in the ' crazy silly school ' series?,1.0,sbs,"Q: There are 14 different movies and 15 different books in the ' crazy silly school ' series. If you read 11 of the books and watched 40 of the movies How many more books than movies are there in the ' crazy silly school ' series?

A: Let's think step by step. First, there are 14 different movies and 15 different books in the series. You read 11 of the books and watched 40 of the movies. However, there are only 14 movies in the series, so it's impossible to watch 40 of them. Please check the numbers and try again. Therefore, the answer (arabic numerals) is","A: Let's think step by step. First, there are 14 different movies and 15 different books in the series. You read 11 of the books and watched 40 of the movies. However, there are only 14 movies in the series, so it's impossible to watch 40 of them. Please check the numbers and try again."
gpt-4-0314,Randy has 86 blocks. He uses 79 blocks to build a tower and 82 blocks to build a house. How many more blocks did he use to build the house than he did to build the tower?,3.0,sbs,"Q: Randy has 86 blocks. He uses 79 blocks to build a tower and 82 blocks to build a house. How many more blocks did he use to build the house than he did to build the tower?

A: Let's think step by step. First, we need to find out how many more blocks Randy used to build the house than the tower. To do this, we can subtract the number of blocks used for the tower from the number of blocks used for the house. 

So, 82 blocks (for the house) - 79 blocks (for the tower) = 3 blocks.

Randy used 3 more blocks to build the house than he did to build the tower. Therefore, the answer (arabic numerals) is",3
gpt-4-0314,With 28 dollars 2 packs of dvds can be bought. How much does each pack cost?,14.0,sbs,"Q: With 28 dollars 2 packs of dvds can be bought. How much does each pack cost?

A: Let's think step by step. If 2 packs of DVDs cost 28 dollars, then to find the cost of each pack, we need to divide the total cost by the number of packs. 

So, 28 dollars ÷ 2 packs = 14 dollars per pack. Therefore, the answer (arabic numerals) is",14 dollars per pack.
gpt-4-0314,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,26.0,sbs,"Q: Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?

A: Let's think step by step. First, we need to find out how much money Jason earned by delivering newspapers. To do this, we can subtract the amount of money he had before delivering newspapers from the amount he has now. So, 57 - 31 = 26 dollars. Jason earned 26 dollars by delivering newspapers. Therefore, the answer (arabic numerals) is",26
gpt-4-0314,Josh had 15 marbles in his collection. He found 9 marbles while he lost 23 marbles. How many more marbles did he lose than those he found?,14.0,sbs,"Q: Josh had 15 marbles in his collection. He found 9 marbles while he lost 23 marbles. How many more marbles did he lose than those he found?

A: Let's think step by step. First, we need to find out how many marbles Josh had after finding 9 marbles. So, we add the marbles he found to his collection: 15 marbles + 9 marbles = 24 marbles.

Next, we need to find out how many marbles Josh had after losing 23 marbles. So, we subtract the marbles he lost from his collection: 24 marbles - 23 marbles = 1 marble.

Now, we need to find out how many more marbles he lost than those he found. To do this, we subtract the number of marbles he found from the number of marbles he lost: 23 marbles - 9 marbles = 14 marbles.

So, Josh lost 14 more marbles than those he found. Therefore, the answer (arabic numerals) is",14
gpt-4-0314,Jack received 4 emails in the morning and some more in the afternoon. If he received a total of 5 emails in the day How many emails did Jack receive in the afternoon?,1.0,sbs,"Q: Jack received 4 emails in the morning and some more in the afternoon. If he received a total of 5 emails in the day How many emails did Jack receive in the afternoon?

A: Let's think step by step. Jack received 4 emails in the morning and a total of 5 emails in the day. To find out how many emails he received in the afternoon, we can subtract the number of emails he received in the morning from the total number of emails he received in the day.

5 (total emails) - 4 (morning emails) = 1 email

Jack received 1 email in the afternoon. Therefore, the answer (arabic numerals) is",1
gpt-4-0314,Luke gained 146 points in each round of a game. If he played 157 rounds of a trivia game How many points did he score in the game?,22922.0,sbs,"Q: Luke gained 146 points in each round of a game. If he played 157 rounds of a trivia game How many points did he score in the game?

A: Let's think step by step. First, we know that Luke gained 146 points in each round. Therefore, the answer (arabic numerals) is",A: 146 * 157 = 22922 points.
gpt-4-0314,There were some roses in the vase. Jessica cut 16 more roses from her flower garden and put them in the vase. There are now 23 roses in the vase. How many roses were there in the vase at the beginning?,7.0,sbs,"Q: There were some roses in the vase. Jessica cut 16 more roses from her flower garden and put them in the vase. There are now 23 roses in the vase. How many roses were there in the vase at the beginning?

A: Let's think step by step. There were 23 roses in the vase after Jessica added 16 more roses. So, to find out how many roses were there in the vase at the beginning, we need to subtract the 16 roses she added from the total number of roses in the vase now. 

23 - 16 = 7

So, there were 7 roses in the vase at the beginning. Therefore, the answer (arabic numerals) is",7
gpt-4-0314,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 19 inches. The frog jumped 39 inches farther than the grasshopper and the mouse jumped 94 inches lesser than the frog. How far did the frog jump?",58.0,sbs,"Q: The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 19 inches. The frog jumped 39 inches farther than the grasshopper and the mouse jumped 94 inches lesser than the frog. How far did the frog jump?

A: Let's think step by step. The frog jumped 39 inches farther than the grasshopper, so the frog jumped 19 + 39 = <<19+39=58>>58 inches. Answer: \boxed{58}. Therefore, the answer (arabic numerals) is",58
